,ticker,open,high,low,close,volume,value
2022-05-05 09:00:00,KRW-MED,52.2,52.5,48.1,49.2,75962867.77892508,3829693220.481338
2022-05-06 09:00:00,KRW-MED,49.2,49.6,47.0,48.5,67778028.96932179,3245413729.9490595
2022-05-07 09:00:00,KRW-MED,48.5,48.5,47.2,47.5,29709829.54969012,1419200270.7985938
2022-05-08 09:00:00,KRW-MED,47.5,47.6,45.7,46.0,29616468.14206142,1373350321.8139915
2022-01-29 09:00:00,KRW-MLK,1025.0,1100.0,998.0,1035.0,19297029.03420774,20338830264.8294
2022-01-30 09:00:00,KRW-MLK,1035.0,1045.0,1000.0,1010.0,5942551.90042852,6078199305.02458
2022-01-31 09:00:00,KRW-MLK,1010.0,1040.0,963.0,1010.0,7921019.1540606,7861212276.327059
2022-02-01 09:00:00,KRW-MLK,1010.0,1020.0,993.0,1015.0,3958105.53394471,3985333485.7181797
2022-02-02 09:00:00,KRW-MLK,1010.0,1045.0,995.0,1000.0,7800732.21414381,7904971937.782746
2022-02-03 09:00:00,KRW-MLK,1000.0,1075.0,997.0,1045.0,16621100.34383141,17234848261.270683
2022-02-04 09:00:00,KRW-MLK,1050.0,1120.0,1035.0,1120.0,12091556.61321116,13020900424.242054
2022-02-05 09:00:00,KRW-MLK,1120.0,1175.0,1100.0,1160.0,12466640.72472731,14263461562.047915
2022-02-06 09:00:00,KRW-MLK,1165.0,1180.0,1090.0,1170.0,9325013.22326451,10669417530.715132
2022-02-07 09:00:00,KRW-MLK,1170.0,1220.0,1125.0,1200.0,11275297.75895399,13231056816.012941
2022-02-08 09:00:00,KRW-MLK,1200.0,1320.0,1175.0,1255.0,66532860.76465595,82895153661.2494
2022-02-09 09:00:00,KRW-MLK,1255.0,1280.0,1190.0,1230.0,11199105.69948269,13708081717.334003
2022-02-10 09:00:00,KRW-MLK,1230.0,1235.0,1135.0,1165.0,10911305.34313294,12896538523.432604
2022-02-11 09:00:00,KRW-MLK,1160.0,1170.0,1060.0,1080.0,9264288.9979189,10445198753.1616
2022-02-12 09:00:00,KRW-MLK,1085.0,1140.0,1035.0,1070.0,9172462.19154271,9904424583.863903
2022-02-13 09:00:00,KRW-MLK,1070.0,1105.0,1035.0,1065.0,4653024.23102284,4970989107.391592
2022-02-14 09:00:00,KRW-MLK,1060.0,1065.0,1010.0,1045.0,6486906.69594676,6661780163.587804
2022-02-15 09:00:00,KRW-MLK,1040.0,1115.0,1030.0,1110.0,6165306.45213336,6604898579.86455
2022-02-16 09:00:00,KRW-MLK,1110.0,1110.0,1050.0,1090.0,5624979.9069732,6114195990.532854
2022-02-17 09:00:00,KRW-MLK,1090.0,1105.0,994.0,1000.0,8087267.000816,8432925895.4679985
2022-02-18 09:00:00,KRW-MLK,1000.0,1025.0,982.0,1005.0,5260223.05401809,5283195733.703119
2022-02-19 09:00:00,KRW-MLK,1000.0,1005.0,944.0,986.0,5283652.14071741,5155965160.28404
2022-02-20 09:00:00,KRW-MLK,983.0,995.0,923.0,943.0,4702779.41290437,4470983449.230241
2022-02-21 09:00:00,KRW-MLK,947.0,1115.0,902.0,968.0,81985697.46125507,83499304795.74736
2022-02-22 09:00:00,KRW-MLK,969.0,1010.0,901.0,983.0,22043621.45731645,20795369610.5223
2022-02-23 09:00:00,KRW-MLK,983.0,1015.0,951.0,960.0,15186292.4981597,14832351147.038507
2022-02-24 09:00:00,KRW-MLK,960.0,988.0,864.0,951.0,16180688.11521618,14891338031.977308
2022-02-25 09:00:00,KRW-MLK,952.0,1010.0,928.0,1005.0,18145240.37873442,17694761579.57021
2022-02-26 09:00:00,KRW-MLK,1000.0,1040.0,985.0,1020.0,11062414.67608816,11212083512.442915
2022-02-27 09:00:00,KRW-MLK,1020.0,1035.0,982.0,991.0,9835443.02526163,9875664392.287352
2022-02-28 09:00:00,KRW-MLK,990.0,1055.0,962.0,1050.0,11622087.64740357,11652541271.103731
2022-03-01 09:00:00,KRW-MLK,1055.0,1065.0,1020.0,1055.0,11064171.25008504,11529612371.201147
2022-03-02 09:00:00,KRW-MLK,1055.0,1060.0,1005.0,1035.0,7974965.71210479,8179991146.249717
2022-03-03 09:00:00,KRW-MLK,1040.0,1040.0,1000.0,1010.0,5368702.57138075,5437931514.359611
2022-03-04 09:00:00,KRW-MLK,1005.0,1015.0,946.0,962.0,7534171.26733903,7405664764.908293
2022-03-05 09:00:00,KRW-MLK,962.0,994.0,947.0,992.0,3707177.5553078,3601519319.9645295
2022-03-06 09:00:00,KRW-MLK,990.0,995.0,951.0,969.0,2825025.69185476,2743897619.7187786
2022-03-07 09:00:00,KRW-MLK,967.0,989.0,930.0,962.0,4956713.76108789,4760837816.251745
2022-03-08 09:00:00,KRW-MLK,962.0,1000.0,957.0,975.0,6871232.33943286,6699277021.577753
2022-03-09 09:00:00,KRW-MLK,975.0,1010.0,973.0,1000.0,9435625.55952958,9413511370.399376
2022-03-10 09:00:00,KRW-MLK,1000.0,1015.0,955.0,990.0,10923888.60501823,10756892554.386625
2022-03-11 09:00:00,KRW-MLK,991.0,1040.0,982.0,999.0,18081234.35665935,18117657460.234932
2022-03-12 09:00:00,KRW-MLK,999.0,1005.0,980.0,988.0,5472703.22097511,5419410831.742235
2022-03-13 09:00:00,KRW-MLK,987.0,989.0,961.0,963.0,3397025.87838002,3317086044.38148
2022-03-14 09:00:00,KRW-MLK,963.0,987.0,951.0,970.0,4162169.71620644,4000281914.7882795
2022-03-15 09:00:00,KRW-MLK,970.0,1005.0,960.0,982.0,12216016.46690137,11991786077.276688
2022-03-16 09:00:00,KRW-MLK,981.0,1005.0,974.0,1000.0,8199156.59024669,8082952936.678742
2022-03-17 09:00:00,KRW-MLK,1005.0,1005.0,979.0,990.0,5594445.93948565,5529671356.688634
2022-03-18 09:00:00,KRW-MLK,991.0,1015.0,983.0,1000.0,7126572.94257145,7079724515.554917
2022-03-19 09:00:00,KRW-MLK,1000.0,1015.0,997.0,1010.0,7696079.25144875,7718799129.821093
2022-03-20 09:00:00,KRW-MLK,1005.0,1010.0,990.0,997.0,5346923.52654874,5345389311.577455
2022-03-21 09:00:00,KRW-MLK,997.0,1005.0,983.0,998.0,4534644.23038433,4510761609.903194
2022-03-22 09:00:00,KRW-MLK,997.0,1025.0,981.0,1015.0,8586368.08261014,8612286088.229628
2022-03-23 09:00:00,KRW-MLK,1015.0,1050.0,1000.0,1030.0,11489436.95521287,11780539567.766924
2022-03-24 09:00:00,KRW-MLK,1035.0,1100.0,1025.0,1075.0,22314933.56692429,23835847271.114178
2022-03-25 09:00:00,KRW-MLK,1075.0,1195.0,1075.0,1135.0,62771310.24588912,71998275389.56538
2022-03-26 09:00:00,KRW-MLK,1140.0,1190.0,1090.0,1140.0,20331995.15955623,22977400649.967743
2022-03-27 09:00:00,KRW-MLK,1145.0,1180.0,1115.0,1170.0,17890252.26749883,20524182360.821804
2022-03-28 09:00:00,KRW-MLK,1170.0,1245.0,1170.0,1190.0,22590779.39136773,27309090050.51749
2022-03-29 09:00:00,KRW-MLK,1190.0,1245.0,1145.0,1180.0,20726524.48552751,24724612776.014465
2022-03-30 09:00:00,KRW-MLK,1185.0,1210.0,1135.0,1200.0,17285712.98363763,20343786406.18005
2022-03-31 09:00:00,KRW-MLK,1205.0,1240.0,1155.0,1225.0,21122213.74807887,25347220195.67689
2022-04-01 09:00:00,KRW-MLK,1225.0,1235.0,1165.0,1235.0,13707846.38286491,16450822743.84593
2022-04-02 09:00:00,KRW-MLK,1235.0,1365.0,1215.0,1335.0,34947693.33250025,45059066041.41594
2022-04-03 09:00:00,KRW-MLK,1335.0,1370.0,1230.0,1280.0,17814946.71020275,22821658188.68497
2022-04-04 09:00:00,KRW-MLK,1275.0,1315.0,1175.0,1225.0,17614268.23855584,21947032990.6281
2022-04-05 09:00:00,KRW-MLK,1230.0,1235.0,1180.0,1195.0,7427543.02141385,8978698630.937813
2022-04-06 09:00:00,KRW-MLK,1200.0,1200.0,1050.0,1060.0,12856468.18866021,14368886420.515764
2022-04-07 09:00:00,KRW-MLK,1065.0,1115.0,1045.0,1115.0,7025768.07670884,7641472145.523006
2022-04-08 09:00:00,KRW-MLK,1110.0,1125.0,1075.0,1080.0,4379727.01600109,4834026141.2601185
2022-04-09 09:00:00,KRW-MLK,1085.0,1095.0,1065.0,1090.0,2205220.01658307,2387789824.0565305
2022-04-10 09:00:00,KRW-MLK,1090.0,1105.0,1070.0,1075.0,1978853.59811972,2144207216.9665937
2022-04-11 09:00:00,KRW-MLK,1075.0,1080.0,990.0,997.0,6806324.72562324,6967584451.878763
2022-04-12 09:00:00,KRW-MLK,999.0,1045.0,986.0,1035.0,5730671.11293666,5818642797.126645
2022-04-13 09:00:00,KRW-MLK,1035.0,1140.0,1010.0,1080.0,24505214.25698722,26502813128.100056
2022-04-14 09:00:00,KRW-MLK,1080.0,1110.0,1045.0,1060.0,9977784.98429264,10791619076.7108
2022-04-15 09:00:00,KRW-MLK,1065.0,1090.0,1035.0,1065.0,4474997.5394871,4768915076.681643
2022-04-16 09:00:00,KRW-MLK,1065.0,1105.0,1060.0,1065.0,5424892.83248276,5856440159.989216
2022-04-17 09:00:00,KRW-MLK,1065.0,1075.0,1050.0,1065.0,2370108.82029576,2515393090.8149605
2022-04-18 09:00:00,KRW-MLK,1065.0,1065.0,1000.0,1055.0,6867945.04590725,7050379502.404061
2022-04-19 09:00:00,KRW-MLK,1055.0,1090.0,1050.0,1085.0,7099053.20997683,7586564561.150816
2022-04-20 09:00:00,KRW-MLK,1080.0,1090.0,1055.0,1065.0,4448596.5786851,4755534342.677257
2022-04-21 09:00:00,KRW-MLK,1060.0,1085.0,1045.0,1055.0,8636318.71750349,9233312305.442156
2022-04-22 09:00:00,KRW-MLK,1055.0,1320.0,1055.0,1105.0,144308020.75495636,170580133714.5646
2022-04-23 09:00:00,KRW-MLK,1105.0,1135.0,1060.0,1060.0,19374451.47445659,20881779480.252365
2022-04-24 09:00:00,KRW-MLK,1060.0,1070.0,1020.0,1040.0,8188904.71164492,8535226945.024042
2022-04-25 09:00:00,KRW-MLK,1040.0,1040.0,981.0,1040.0,12395622.94808705,12506625038.352217
2022-04-26 09:00:00,KRW-MLK,1040.0,1040.0,990.0,995.0,7226481.57440421,7324865525.607462
2022-04-27 09:00:00,KRW-MLK,995.0,1010.0,985.0,1005.0,5227717.39385498,5222280229.27322
2022-04-28 09:00:00,KRW-MLK,1005.0,1050.0,1000.0,1020.0,11590691.65298498,11857949323.66531
2022-04-29 09:00:00,KRW-MLK,1015.0,1020.0,986.0,986.0,4423918.12991916,4414561236.734739
2022-04-30 09:00:00,KRW-MLK,987.0,993.0,917.0,932.0,5024940.96143436,4872700161.360511
2022-05-01 09:00:00,KRW-MLK,932.0,963.0,891.0,949.0,4815984.92776838,4442152452.382384
2022-05-02 09:00:00,KRW-MLK,949.0,953.0,913.0,934.0,3390871.22154661,3165358116.6372595
2022-05-03 09:00:00,KRW-MLK,934.0,945.0,914.0,915.0,4703605.16815936,4366669249.170562
2022-05-04 09:00:00,KRW-MLK,914.0,979.0,905.0,976.0,6165579.26690831,5750583820.192775
2022-05-05 09:00:00,KRW-MLK,976.0,991.0,890.0,912.0,7332678.99191995,6908574615.511125
2022-05-06 09:00:00,KRW-MLK,915.0,915.0,874.0,901.0,4115243.87836309,3670587890.771282
2022-05-07 09:00:00,KRW-MLK,901.0,901.0,863.0,870.0,1941759.64357977,1714943761.66286
2022-05-08 09:00:00,KRW-MLK,869.0,877.0,830.0,849.0,3371864.44612411,2860653170.6179323
2022-01-29 09:00:00,KRW-STPT,93.8,96.8,92.1,94.3,224218039.1059906,21014033631.622562
2022-01-30 09:00:00,KRW-STPT,94.2,94.2,91.1,93.1,51853478.579381,4804968810.25408
2022-01-31 09:00:00,KRW-STPT,93.0,93.2,87.7,92.0,34997540.23457706,3157817579.977295
2022-02-01 09:00:00,KRW-STPT,92.0,92.9,91.1,92.7,31311577.28164479,2881814591.136069
2022-02-02 09:00:00,KRW-STPT,93.4,106.0,90.6,91.7,369402745.73722625,35329175443.10688
2022-02-03 09:00:00,KRW-STPT,91.8,124.0,91.4,117.0,1616284322.9947731,175300468101.83035
2022-02-04 09:00:00,KRW-STPT,117.0,122.0,106.0,118.0,494911539.09221745,55262289822.919495
2022-02-05 09:00:00,KRW-STPT,119.0,130.0,113.0,123.0,521119616.76390845,63107077066.20998
2022-02-06 09:00:00,KRW-STPT,124.0,128.0,115.0,125.0,186384520.42305762,22844687763.514828
2022-02-07 09:00:00,KRW-STPT,125.0,136.0,122.0,128.0,314600921.83013535,40479002257.02837
2022-02-08 09:00:00,KRW-STPT,129.0,139.0,118.0,129.0,407762049.23699224,52632289459.88163
2022-02-09 09:00:00,KRW-STPT,129.0,131.0,122.0,125.0,103936008.08133332,13013956638.08274
2022-02-10 09:00:00,KRW-STPT,125.0,125.0,117.0,120.0,82348692.08992784,9995960024.077648
2022-02-11 09:00:00,KRW-STPT,120.0,122.0,114.0,118.0,54522780.53870801,6480734716.966905
2022-02-12 09:00:00,KRW-STPT,118.0,119.0,110.0,115.0,81868689.85680944,9313916009.316778
2022-02-13 09:00:00,KRW-STPT,116.0,118.0,113.0,117.0,34250705.03103588,3973191494.5501847
2022-02-14 09:00:00,KRW-STPT,117.0,120.0,111.0,115.0,79278039.6800195,9160528661.149752
2022-02-15 09:00:00,KRW-STPT,115.0,123.0,114.0,123.0,49986802.78389285,5903407568.55586
2022-02-16 09:00:00,KRW-STPT,123.0,123.0,117.0,120.0,40627202.62310876,4857395217.963911
2022-02-17 09:00:00,KRW-STPT,119.0,123.0,112.0,112.0,85701661.5092841,10053178503.222181
2022-02-18 09:00:00,KRW-STPT,112.0,115.0,107.0,111.0,54844283.85200848,6111063136.565629
2022-02-19 09:00:00,KRW-STPT,110.0,111.0,104.0,108.0,35431005.97327468,3797920232.8568697
2022-02-20 09:00:00,KRW-STPT,108.0,112.0,99.5,101.0,104068685.80187938,11000660969.070208
2022-02-21 09:00:00,KRW-STPT,101.0,130.0,100.0,110.0,1296213355.0684416,154040893753.01443
2022-02-22 09:00:00,KRW-STPT,109.0,116.0,100.0,107.0,461051670.87915623,49016629452.16602
2022-02-23 09:00:00,KRW-STPT,107.0,109.0,102.0,103.0,203475294.45886698,21479347205.717308
2022-02-24 09:00:00,KRW-STPT,103.0,104.0,88.5,99.2,282500213.9353093,26730246040.36031
2022-02-25 09:00:00,KRW-STPT,99.2,107.0,95.1,106.0,209837971.22860092,21093111133.291183
2022-02-26 09:00:00,KRW-STPT,105.0,109.0,103.0,108.0,173030566.5808548,18390893855.537304
2022-02-27 09:00:00,KRW-STPT,108.0,118.0,102.0,107.0,366347291.42611146,40306671243.46718
2022-02-28 09:00:00,KRW-STPT,107.0,116.0,104.0,114.0,144690169.22934595,15650587127.688278
2022-03-01 09:00:00,KRW-STPT,114.0,119.0,113.0,116.0,147362467.67348832,17045668703.918957
2022-03-02 09:00:00,KRW-STPT,116.0,134.0,113.0,118.0,576183669.885673,69705223286.62613
2022-03-03 09:00:00,KRW-STPT,117.0,118.0,111.0,114.0,107355488.49670224,12237282679.517065
2022-03-04 09:00:00,KRW-STPT,113.0,114.0,107.0,108.0,94674117.9665331,10398296183.419891
2022-03-05 09:00:00,KRW-STPT,108.0,114.0,106.0,111.0,184179666.00462788,20391082224.017338
2022-03-06 09:00:00,KRW-STPT,111.0,111.0,105.0,108.0,66193322.58840226,7161028719.870547
2022-03-07 09:00:00,KRW-STPT,109.0,111.0,102.0,107.0,81981868.09758882,8778922292.077919
2022-03-08 09:00:00,KRW-STPT,107.0,111.0,106.0,111.0,60291476.07874551,6561407122.352554
2022-03-09 09:00:00,KRW-STPT,111.0,115.0,109.0,114.0,79929980.56040744,8962521107.094078
2022-03-10 09:00:00,KRW-STPT,113.0,114.0,107.0,110.0,76524693.70893228,8348695224.935805
2022-03-11 09:00:00,KRW-STPT,110.0,112.0,108.0,110.0,55552690.80280243,6101969331.757091
2022-03-12 09:00:00,KRW-STPT,109.0,110.0,108.0,109.0,19516536.60686906,2129355742.9359066
2022-03-13 09:00:00,KRW-STPT,109.0,110.0,104.0,105.0,32551028.53675177,3483625453.5440183
2022-03-14 09:00:00,KRW-STPT,104.0,108.0,104.0,107.0,52029371.14980595,5514842729.114513
2022-03-15 09:00:00,KRW-STPT,107.0,107.0,103.0,105.0,37020449.6115745,3873473575.3734903
2022-03-16 09:00:00,KRW-STPT,105.0,109.0,103.0,106.0,116728620.79509576,12368595067.504423
2022-03-17 09:00:00,KRW-STPT,106.0,109.0,104.0,109.0,50030660.19227379,5315732952.026351
2022-03-18 09:00:00,KRW-STPT,109.0,110.0,106.0,110.0,39566867.94627893,4260776252.9962215
2022-03-19 09:00:00,KRW-STPT,110.0,110.0,107.0,109.0,38811036.12046251,4227690765.9598937
2022-03-20 09:00:00,KRW-STPT,110.0,116.0,109.0,111.0,127599775.6084005,14301670573.31294
2022-03-21 09:00:00,KRW-STPT,111.0,113.0,108.0,111.0,56272923.31911659,6209669926.192301
2022-03-22 09:00:00,KRW-STPT,111.0,113.0,109.0,113.0,49389426.31575842,5504151635.179202
2022-03-23 09:00:00,KRW-STPT,113.0,113.0,110.0,112.0,50603153.79041039,5626720622.737548
2022-03-24 09:00:00,KRW-STPT,112.0,115.0,111.0,114.0,77517319.66113026,8729058270.34148
2022-03-25 09:00:00,KRW-STPT,113.0,115.0,112.0,115.0,48110297.45023825,5453902185.849499
2022-03-26 09:00:00,KRW-STPT,115.0,120.0,112.0,120.0,61625856.92097497,7083490803.801568
2022-03-27 09:00:00,KRW-STPT,120.0,135.0,117.0,125.0,455885377.04814,57047033995.60588
2022-03-28 09:00:00,KRW-STPT,124.0,131.0,122.0,127.0,213619233.869475,27169288527.423145
2022-03-29 09:00:00,KRW-STPT,128.0,130.0,121.0,127.0,116843739.2350943,14856986430.482141
2022-03-30 09:00:00,KRW-STPT,127.0,135.0,121.0,134.0,164740220.91677633,20931057086.584953
2022-03-31 09:00:00,KRW-STPT,135.0,150.0,130.0,143.0,573217698.7057381,79704585930.73537
2022-04-01 09:00:00,KRW-STPT,143.0,151.0,135.0,145.0,248254299.3454768,35041410720.70388
2022-04-02 09:00:00,KRW-STPT,146.0,150.0,140.0,146.0,235624254.22227618,34026276129.931366
2022-04-03 09:00:00,KRW-STPT,146.0,146.0,134.0,138.0,138587391.04860112,19197429391.35204
2022-04-04 09:00:00,KRW-STPT,138.0,138.0,124.0,129.0,133508427.56620239,17240984981.26882
2022-04-05 09:00:00,KRW-STPT,129.0,131.0,125.0,128.0,69500920.36832109,8922627715.665905
2022-04-06 09:00:00,KRW-STPT,127.0,128.0,116.0,118.0,105496753.25015838,12727268871.214525
2022-04-07 09:00:00,KRW-STPT,117.0,123.0,115.0,123.0,64258439.17172611,7706802107.592496
2022-04-08 09:00:00,KRW-STPT,123.0,124.0,117.0,118.0,47924644.95202758,5797618392.814013
2022-04-09 09:00:00,KRW-STPT,118.0,119.0,114.0,118.0,39843934.29673812,4628146688.395098
2022-04-10 09:00:00,KRW-STPT,118.0,118.0,114.0,116.0,24106326.42477889,2796083989.62472
2022-04-11 09:00:00,KRW-STPT,115.0,116.0,106.0,107.0,42472978.91934344,4659868679.562614
2022-04-12 09:00:00,KRW-STPT,106.0,116.0,103.0,113.0,71841271.52916786,7947502599.2036915
2022-04-13 09:00:00,KRW-STPT,112.0,119.0,110.0,116.0,67337491.67453068,7700198947.748413
2022-04-14 09:00:00,KRW-STPT,116.0,117.0,111.0,114.0,38288187.85192901,4357357365.28572
2022-04-15 09:00:00,KRW-STPT,113.0,115.0,109.0,115.0,26527319.70184437,2974423771.381896
2022-04-16 09:00:00,KRW-STPT,114.0,115.0,111.0,112.0,23823261.321255,2675147539.0621037
2022-04-17 09:00:00,KRW-STPT,111.0,113.0,108.0,109.0,25656197.82723964,2842229580.518391
2022-04-18 09:00:00,KRW-STPT,109.0,111.0,103.0,110.0,37765657.09377382,4022276100.1141706
2022-04-19 09:00:00,KRW-STPT,110.0,113.0,108.0,113.0,18659905.75558069,2065529416.6063712
2022-04-20 09:00:00,KRW-STPT,112.0,115.0,111.0,112.0,28527449.58361965,3201459539.38313
2022-04-21 09:00:00,KRW-STPT,112.0,122.0,112.0,114.0,226842928.3533971,26394531816.564236
2022-04-22 09:00:00,KRW-STPT,114.0,119.0,112.0,116.0,119687974.38391148,13829645839.280804
2022-04-23 09:00:00,KRW-STPT,116.0,120.0,114.0,119.0,76067428.4511065,8922091795.54854
2022-04-24 09:00:00,KRW-STPT,119.0,120.0,112.0,118.0,40419821.19794165,4665772747.611809
2022-04-25 09:00:00,KRW-STPT,117.0,118.0,106.0,113.0,84889208.77792668,9372840672.750978
2022-04-26 09:00:00,KRW-STPT,113.0,115.0,106.0,107.0,48977613.97789414,5382472259.458682
2022-04-27 09:00:00,KRW-STPT,107.0,109.0,105.0,109.0,21599615.45336607,2310850606.188802
2022-04-28 09:00:00,KRW-STPT,109.0,110.0,106.0,108.0,29164134.4486471,3150486274.1347437
2022-04-29 09:00:00,KRW-STPT,108.0,109.0,104.0,105.0,16057568.69914916,1697613362.3550534
2022-04-30 09:00:00,KRW-STPT,105.0,106.0,98.0,99.9,24066293.19568369,2463573373.412053
2022-05-01 09:00:00,KRW-STPT,99.6,100.0,91.5,99.0,35881829.50919427,3441285310.8866277
2022-05-02 09:00:00,KRW-STPT,99.3,101.0,94.6,98.5,37713057.15738696,3697007937.331651
2022-05-03 09:00:00,KRW-STPT,98.5,101.0,96.7,96.9,35853724.16044162,3556089768.624638
2022-05-04 09:00:00,KRW-STPT,97.0,104.0,96.1,104.0,30492703.59649469,3037460576.383058
2022-05-05 09:00:00,KRW-STPT,103.0,105.0,94.3,96.5,43131874.65863293,4340527672.994431
2022-05-06 09:00:00,KRW-STPT,96.5,96.5,91.2,94.1,23516898.63782276,2194589347.7950573
2022-05-07 09:00:00,KRW-STPT,94.1,97.7,93.9,94.3,42547154.22743436,4067876297.2282104
2022-05-08 09:00:00,KRW-STPT,94.3,95.0,88.9,90.4,15479859.02895895,1407698203.0220904
2022-01-29 09:00:00,KRW-ORBS,79.9,81.9,78.1,80.7,30196711.97954771,2407499659.682772
2022-01-30 09:00:00,KRW-ORBS,80.6,87.5,80.1,82.5,168122465.7904686,14102927313.384413
2022-01-31 09:00:00,KRW-ORBS,82.4,82.7,76.5,80.9,25298168.71136024,2012377517.2470634
2022-02-01 09:00:00,KRW-ORBS,80.6,81.4,79.7,81.3,11895679.13379191,957542405.6210704
2022-02-02 09:00:00,KRW-ORBS,81.3,85.4,78.2,79.2,63155351.21728161,5169516860.054696
2022-02-03 09:00:00,KRW-ORBS,79.0,85.4,77.8,80.9,89216989.83258225,7229646850.062755
2022-02-04 09:00:00,KRW-ORBS,80.9,86.5,80.2,86.2,162325223.80002648,13623927333.995146
2022-02-05 09:00:00,KRW-ORBS,86.1,99.4,85.6,93.3,639854520.4377315,60183112843.55837
2022-02-06 09:00:00,KRW-ORBS,94.7,98.8,88.8,93.8,193669401.59768087,18383446023.40671
2022-02-07 09:00:00,KRW-ORBS,93.8,98.5,90.5,97.0,123068422.72668271,11631161394.754486
2022-02-08 09:00:00,KRW-ORBS,96.9,97.7,91.0,95.7,92006614.06759255,8674625052.963856
2022-02-09 09:00:00,KRW-ORBS,95.8,99.4,92.0,95.7,97766536.63193658,9402070146.46175
2022-02-10 09:00:00,KRW-ORBS,95.7,95.7,91.5,92.7,35352661.3202262,3294203928.295162
2022-02-11 09:00:00,KRW-ORBS,92.5,94.5,86.0,87.8,39300809.49980795,3572113621.9416747
2022-02-12 09:00:00,KRW-ORBS,88.0,91.7,84.5,87.8,33816330.40418153,2954702031.260068
2022-02-13 09:00:00,KRW-ORBS,87.8,88.9,85.7,88.1,12266667.45344005,1074664362.5042257
2022-02-14 09:00:00,KRW-ORBS,88.1,90.8,84.2,85.5,43523530.49295375,3782051917.2867093
2022-02-15 09:00:00,KRW-ORBS,85.5,90.4,85.1,90.4,27714921.9188607,2426395913.8590226
2022-02-16 09:00:00,KRW-ORBS,90.4,94.5,90.0,91.8,115485670.06057027,10654442010.624258
2022-02-17 09:00:00,KRW-ORBS,91.6,92.1,84.5,85.0,39990408.78875247,3553271805.499641
2022-02-18 09:00:00,KRW-ORBS,85.0,87.2,82.0,83.4,21026559.65536128,1780486221.1791015
2022-02-19 09:00:00,KRW-ORBS,83.5,84.6,79.6,82.8,13731408.2113774,1124728989.7346034
2022-02-20 09:00:00,KRW-ORBS,82.8,83.8,77.9,79.6,19795400.75264684,1583393727.8020172
2022-02-21 09:00:00,KRW-ORBS,79.7,81.7,74.4,74.7,28773402.56285271,2266017212.3781033
2022-02-22 09:00:00,KRW-ORBS,74.7,76.9,72.0,76.8,32264827.91970872,2406285211.55996
2022-02-23 09:00:00,KRW-ORBS,76.9,78.6,74.9,76.3,17558746.95401484,1350770901.0666785
2022-02-24 09:00:00,KRW-ORBS,76.3,77.2,67.8,74.3,40326851.61000957,2876722632.19137
2022-02-25 09:00:00,KRW-ORBS,74.2,84.1,72.8,78.5,255541604.14983374,19949389011.91622
2022-02-26 09:00:00,KRW-ORBS,78.5,84.7,78.2,82.4,118238972.76854794,9643517734.80096
2022-02-27 09:00:00,KRW-ORBS,82.4,82.4,78.3,79.3,41487201.19201445,3335458224.329606
2022-02-28 09:00:00,KRW-ORBS,79.3,84.0,78.6,83.7,43216572.83338916,3494599088.679907
2022-03-01 09:00:00,KRW-ORBS,83.7,97.2,82.5,88.0,403042245.12151045,36565466170.99749
2022-03-02 09:00:00,KRW-ORBS,88.0,89.1,84.8,86.8,62413584.92764991,5415449937.290962
2022-03-03 09:00:00,KRW-ORBS,86.8,89.7,84.0,88.3,49622470.67075793,4322487372.603437
2022-03-04 09:00:00,KRW-ORBS,88.3,88.3,83.3,83.5,34994698.92599915,3005170691.724739
2022-03-05 09:00:00,KRW-ORBS,83.5,84.9,81.7,84.5,19037084.58751497,1582396122.1209285
2022-03-06 09:00:00,KRW-ORBS,84.6,86.8,81.8,83.6,26576015.35125423,2242420142.0353794
2022-03-07 09:00:00,KRW-ORBS,83.6,85.0,79.9,83.2,36121220.01108394,2985051539.168094
2022-03-08 09:00:00,KRW-ORBS,83.2,98.2,82.0,87.1,540705418.8618555,49257852158.674614
2022-03-09 09:00:00,KRW-ORBS,87.1,93.6,86.0,89.2,150439979.5352128,13300875368.046104
2022-03-10 09:00:00,KRW-ORBS,90.6,94.9,84.7,87.0,321753478.0954931,29161266672.2516
2022-03-11 09:00:00,KRW-ORBS,87.4,88.7,83.5,84.4,37859219.82859027,3229476898.4954653
2022-03-12 09:00:00,KRW-ORBS,84.4,86.8,84.4,84.9,22792222.7666683,1945341379.491992
2022-03-13 09:00:00,KRW-ORBS,84.9,85.7,83.5,84.5,16304583.91477424,1376637276.8700233
2022-03-14 09:00:00,KRW-ORBS,84.5,86.2,81.6,84.9,43402010.4071758,3627812196.384868
2022-03-15 09:00:00,KRW-ORBS,84.8,93.3,82.0,91.5,289714252.6722826,25737629931.534546
2022-03-16 09:00:00,KRW-ORBS,91.6,95.6,86.7,88.7,251405039.62207696,22693473715.60458
2022-03-17 09:00:00,KRW-ORBS,88.7,90.7,86.0,87.8,52931576.27694552,4648233842.025534
2022-03-18 09:00:00,KRW-ORBS,87.8,88.6,86.8,88.6,30975931.22787661,2712555563.975654
2022-03-19 09:00:00,KRW-ORBS,88.6,89.9,87.9,89.4,39692876.65809689,3523177027.6926126
2022-03-20 09:00:00,KRW-ORBS,89.4,94.0,88.1,91.4,86404617.25322421,7791335846.391147
2022-03-21 09:00:00,KRW-ORBS,91.5,97.0,88.4,90.9,208241552.37485334,19200169334.879627
2022-03-22 09:00:00,KRW-ORBS,90.8,93.7,90.4,92.8,92880450.66868635,8576759875.106709
