,open,high,low,close,volume,value
2022-06-05 02:44:00+00:00,37806000.0,37806000.0,37806000.0,37806000.0,0.00032093,12133.07958
2022-06-05 02:45:00+00:00,37813000.0,37834000.0,37813000.0,37834000.0,0.25879997,9791344.0396
2022-06-05 02:46:00+00:00,37834000.0,37834000.0,37833000.0,37833000.0,0.17236188,6521138.57538
2022-06-05 02:47:00+00:00,37813000.0,37833000.0,37807000.0,37807000.0,0.03481886,1316718.60581
2022-06-05 02:48:00+00:00,37813000.0,37813000.0,37811000.0,37813000.0,0.14550265,5501876.74195
2022-06-05 02:49:00+00:00,37813000.0,37813000.0,37807000.0,37813000.0,0.06954076,2629304.25928
2022-06-05 02:50:00+00:00,37813000.0,37813000.0,37807000.0,37813000.0,0.32264458,12200157.64156
2022-06-05 02:51:00+00:00,37813000.0,37813000.0,37813000.0,37813000.0,0.05219446,1973629.11598
2022-06-05 02:52:00+00:00,37813000.0,37863000.0,37813000.0,37861000.0,0.75054708,28399253.18391
2022-06-05 02:53:00+00:00,37860000.0,37863000.0,37818000.0,37827000.0,0.28963017,10965176.66931
2022-06-05 02:54:00+00:00,37862000.0,37869000.0,37828000.0,37829000.0,0.13688695,5182920.55091
2022-06-05 02:55:00+00:00,37828000.0,37874000.0,37828000.0,37828000.0,0.49917149,18893337.18003
2022-06-05 02:56:00+00:00,37827000.0,37872000.0,37827000.0,37872000.0,0.22992416,8702490.51085
2022-06-05 02:57:00+00:00,37872000.0,37872000.0,37826000.0,37867000.0,0.16883345,6390560.52182
2022-06-05 02:58:00+00:00,37835000.0,37835000.0,37818000.0,37824000.0,0.10998744,4159638.98511
2022-06-05 02:59:00+00:00,37835000.0,37835000.0,37818000.0,37835000.0,0.02049685,775313.6921
2022-06-05 03:00:00+00:00,37835000.0,37835000.0,37818000.0,37835000.0,0.0847853,3206537.9363
2022-06-05 03:01:00+00:00,37819000.0,37835000.0,37818000.0,37821000.0,0.10470371,3959828.41027
2022-06-05 03:02:00+00:00,37821000.0,37860000.0,37821000.0,37860000.0,0.23348053,8832876.65087
2022-06-05 03:03:00+00:00,37860000.0,37881000.0,37823000.0,37854000.0,0.7348441,27819687.62054
2022-06-05 03:04:00+00:00,37881000.0,37899000.0,37848000.0,37894000.0,0.67240328,25459844.32334
2022-06-05 03:05:00+00:00,37848000.0,37890000.0,37848000.0,37888000.0,0.34468191,13058912.82089
2022-06-05 03:06:00+00:00,37850000.0,37894000.0,37850000.0,37894000.0,0.06835145,2588897.23963
2022-06-05 03:07:00+00:00,37865000.0,37892000.0,37855000.0,37857000.0,0.48334814,18304069.18537
2022-06-05 03:08:00+00:00,37862000.0,37889000.0,37850000.0,37850000.0,0.30727964,11634675.86614
2022-06-05 03:09:00+00:00,37889000.0,37890000.0,37843000.0,37848000.0,1.13134851,42824349.65464
2022-06-05 03:10:00+00:00,37848000.0,37848000.0,37848000.0,37848000.0,0.00743732,281487.68736
2022-06-05 03:11:00+00:00,37856000.0,37890000.0,37856000.0,37858000.0,0.04045866,1532384.6642
2022-06-05 03:12:00+00:00,37882000.0,37890000.0,37882000.0,37890000.0,0.16245199,6154010.0223
2022-06-05 03:13:00+00:00,37882000.0,37890000.0,37882000.0,37882000.0,0.04119392,1560516.51952
2022-06-05 03:14:00+00:00,37883000.0,37889000.0,37882000.0,37882000.0,0.13747086,5207897.63965
2022-06-05 03:15:00+00:00,37858000.0,37883000.0,37858000.0,37883000.0,0.06394697,2422313.06762
2022-06-05 03:16:00+00:00,37883000.0,37883000.0,37882000.0,37882000.0,0.03173474,1202175.68465
2022-06-05 03:17:00+00:00,37859000.0,37889000.0,37859000.0,37859000.0,0.17379774,6582445.43035
2022-06-05 03:18:00+00:00,37888000.0,37889000.0,37850000.0,37889000.0,0.24146118,9141033.50515
2022-06-05 03:19:00+00:00,37888000.0,37888000.0,37850000.0,37888000.0,0.1139048,4313672.54344
2022-06-05 03:20:00+00:00,37850000.0,37889000.0,37850000.0,37887000.0,0.40533849,15356892.11744
2022-06-05 03:21:00+00:00,37887000.0,37887000.0,37852000.0,37857000.0,0.03191176,1208571.59295
2022-06-05 03:22:00+00:00,37887000.0,37889000.0,37887000.0,37889000.0,0.03507907,1329108.24939
2022-06-05 03:23:00+00:00,37870000.0,37889000.0,37852000.0,37852000.0,0.08056332,3049614.71128
2022-06-05 03:24:00+00:00,37852000.0,37880000.0,37852000.0,37852000.0,0.1742045,6594924.5122
2022-06-05 03:25:00+00:00,37879000.0,37879000.0,37850000.0,37850000.0,0.23457766,8880693.11192
2022-06-05 03:26:00+00:00,37850000.0,37851000.0,37850000.0,37851000.0,0.02305384,872590.486
2022-06-05 03:27:00+00:00,37864000.0,37864000.0,37850000.0,37864000.0,0.04284008,1621762.86944
2022-06-05 03:28:00+00:00,37853000.0,37853000.0,37853000.0,37853000.0,0.11579229,4383085.55337
2022-06-05 03:29:00+00:00,37854000.0,37862000.0,37854000.0,37862000.0,0.04764611,1803906.36434
2022-06-05 03:30:00+00:00,37862000.0,37862000.0,37862000.0,37862000.0,0.01770723,670431.14226
2022-06-05 03:31:00+00:00,37864000.0,37864000.0,37863000.0,37863000.0,0.09543672,3613615.17375
2022-06-05 03:32:00+00:00,37862000.0,37864000.0,37858000.0,37863000.0,0.67005361,25370247.26741
2022-06-05 03:33:00+00:00,37864000.0,37864000.0,37859000.0,37863000.0,0.73681554,27898361.52806
2022-06-05 03:34:00+00:00,37863000.0,37864000.0,37863000.0,37864000.0,0.18721047,7088502.56097
2022-06-05 03:35:00+00:00,37864000.0,37889000.0,37863000.0,37863000.0,1.18704062,44948905.82011
2022-06-05 03:36:00+00:00,37863000.0,37914000.0,37861000.0,37914000.0,2.17449616,82376613.58832
2022-06-05 03:37:00+00:00,37914000.0,37914000.0,37862000.0,37866000.0,0.19177247,7262834.68098
2022-06-05 03:38:00+00:00,37867000.0,37870000.0,37867000.0,37870000.0,0.00283585,107389.1672
2022-06-05 03:39:00+00:00,37868000.0,37870000.0,37868000.0,37868000.0,0.45701732,17306708.07245
2022-06-05 03:40:00+00:00,37910000.0,37910000.0,37870000.0,37909000.0,0.34191564,12950160.41623
2022-06-05 03:41:00+00:00,37868000.0,37868000.0,37865000.0,37865000.0,0.13884419,5257644.22343
2022-06-05 03:42:00+00:00,37865000.0,37904000.0,37860000.0,37860000.0,0.23282184,8821100.41804
2022-06-05 03:43:00+00:00,37898000.0,37899000.0,37859000.0,37893000.0,0.01886184,714596.53136
2022-06-05 03:44:00+00:00,37859000.0,37899000.0,37859000.0,37899000.0,0.01498525,567507.92049
2022-06-05 03:45:00+00:00,37897000.0,37897000.0,37859000.0,37896000.0,0.21438835,8121308.19674
2022-06-05 03:46:00+00:00,37896000.0,37896000.0,37879000.0,37879000.0,0.021691,821990.62405
2022-06-05 03:47:00+00:00,37870000.0,37870000.0,37859000.0,37859000.0,0.10069838,3812347.79701
2022-06-05 03:48:00+00:00,37859000.0,37884000.0,37854000.0,37854000.0,0.08134719,3079626.06656
2022-06-05 03:49:00+00:00,37879000.0,37884000.0,37854000.0,37854000.0,0.0281029,1064011.8303
2022-06-05 03:50:00+00:00,37854000.0,37893000.0,37854000.0,37883000.0,0.09681141,3667380.92633
2022-06-05 03:51:00+00:00,37883000.0,37883000.0,37854000.0,37854000.0,0.01962284,742844.64705
2022-06-05 03:52:00+00:00,37854000.0,37854000.0,37854000.0,37854000.0,0.03,1135620.0
2022-06-05 03:53:00+00:00,37880000.0,37880000.0,37854000.0,37854000.0,0.02723275,1030880.66726
2022-06-05 03:54:00+00:00,37854000.0,37854000.0,37853000.0,37853000.0,0.4342174,16436490.17425
2022-06-05 03:55:00+00:00,37854000.0,37854000.0,37854000.0,37854000.0,0.0358,1355173.2
2022-06-05 03:56:00+00:00,37853000.0,37879000.0,37853000.0,37854000.0,0.05495939,2080380.925
2022-06-05 03:57:00+00:00,37854000.0,37854000.0,37854000.0,37854000.0,0.01318687,499175.77698
2022-06-05 03:58:00+00:00,37854000.0,37882000.0,37854000.0,37880000.0,0.53074604,20105614.76812
2022-06-05 03:59:00+00:00,37856000.0,37874000.0,37856000.0,37873000.0,0.00727317,275453.97487
2022-06-05 04:00:00+00:00,37873000.0,37874000.0,37853000.0,37866000.0,0.13275394,5027640.67642
2022-06-05 04:01:00+00:00,37875000.0,37876000.0,37866000.0,37870000.0,0.23752495,8995834.8766
2022-06-05 04:02:00+00:00,37866000.0,37870000.0,37864000.0,37864000.0,0.15883644,6014330.40082
2022-06-05 04:03:00+00:00,37870000.0,37880000.0,37870000.0,37873000.0,0.00810193,306834.91461
2022-06-05 04:04:00+00:00,37873000.0,37873000.0,37873000.0,37873000.0,0.00482811,182855.01003
2022-06-05 04:05:00+00:00,37882000.0,37897000.0,37873000.0,37873000.0,0.09559728,3620848.83235
2022-06-05 04:06:00+00:00,37875000.0,37875000.0,37873000.0,37873000.0,0.0095158,360392.77478
2022-06-05 04:07:00+00:00,37874000.0,37888000.0,37873000.0,37873000.0,0.20985344,7948033.62818
2022-06-05 04:08:00+00:00,37873000.0,37873000.0,37846000.0,37848000.0,0.10030732,3796963.21613
2022-06-05 04:09:00+00:00,37854000.0,37854000.0,37845000.0,37845000.0,0.04307171,1630148.84611
2022-06-05 04:10:00+00:00,37863000.0,37863000.0,37845000.0,37845000.0,0.26737626,10119041.78455
2022-06-05 04:11:00+00:00,37841000.0,37860000.0,37836000.0,37836000.0,0.07909631,2993175.00006
2022-06-05 04:12:00+00:00,37836000.0,37836000.0,37833000.0,37833000.0,0.16049346,6072369.4875
2022-06-05 04:13:00+00:00,37833000.0,37833000.0,37827000.0,37827000.0,0.13401945,5069983.75107
2022-06-05 04:14:00+00:00,37847000.0,37849000.0,37825000.0,37848000.0,0.08158706,3087242.04902
2022-06-05 04:15:00+00:00,37848000.0,37849000.0,37825000.0,37849000.0,0.16483393,6237694.61597
2022-06-05 04:16:00+00:00,37849000.0,37849000.0,37825000.0,37825000.0,0.01432322,542100.54098
2022-06-05 04:17:00+00:00,37825000.0,37849000.0,37825000.0,37825000.0,0.02354264,890660.5772
2022-06-05 04:18:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.16267834,6153308.2105
2022-06-05 04:19:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.04436125,1677964.28125
2022-06-05 04:20:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.05306252,2007089.819
2022-06-05 04:21:00+00:00,37849000.0,37849000.0,37825000.0,37825000.0,0.08748905,3309524.572
2022-06-05 04:22:00+00:00,37847000.0,37847000.0,37847000.0,37847000.0,0.00123956,46913.62732
2022-06-05 04:23:00+00:00,37825000.0,37847000.0,37825000.0,37847000.0,0.0028252,106921.28958
2022-06-05 04:24:00+00:00,37847000.0,37847000.0,37847000.0,37847000.0,0.0011944,45204.4568
2022-06-05 04:25:00+00:00,37847000.0,37847000.0,37847000.0,37847000.0,0.00199791,75614.89977
2022-06-05 04:26:00+00:00,37825000.0,37847000.0,37825000.0,37846000.0,0.57211395,21641236.52902
2022-06-05 04:27:00+00:00,37825000.0,37849000.0,37825000.0,37825000.0,0.00988432,374057.02432
2022-06-05 04:28:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.11522664,4358447.658
2022-06-05 04:29:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.0229999,869971.2175
2022-06-05 04:30:00+00:00,37825000.0,37846000.0,37825000.0,37845000.0,0.19942773,7547111.24831
2022-06-05 04:31:00+00:00,37845000.0,37845000.0,37825000.0,37825000.0,0.15024909,5685068.44415
2022-06-05 04:32:00+00:00,37844000.0,37846000.0,37823000.0,37823000.0,0.09555993,3614697.48917
2022-06-05 04:33:00+00:00,37825000.0,37825000.0,37825000.0,37825000.0,0.01830698,692461.5185
2022-06-05 04:34:00+00:00,37825000.0,37843000.0,37823000.0,37843000.0,0.17165914,6493108.75008
2022-06-05 04:35:00+00:00,37842000.0,37842000.0,37823000.0,37842000.0,0.05615535,2124989.55662
2022-06-05 04:36:00+00:00,37842000.0,37842000.0,37823000.0,37823000.0,0.08374727,3167583.1337
2022-06-05 04:37:00+00:00,37821000.0,37841000.0,37821000.0,37821000.0,0.2621282,9913955.4088
2022-06-05 04:38:00+00:00,37821000.0,37821000.0,37803000.0,37816000.0,0.28896828,10927916.65251
2022-06-05 04:39:00+00:00,37803000.0,37803000.0,37775000.0,37776000.0,0.38749236,14645690.15101
2022-06-05 04:40:00+00:00,37776000.0,37776000.0,37760000.0,37761000.0,0.55505918,20963148.38752
2022-06-05 04:41:00+00:00,37769000.0,37769000.0,37760000.0,37760000.0,0.19775131,7467276.55083
2022-06-05 04:42:00+00:00,37761000.0,37761000.0,37760000.0,37761000.0,0.25861144,9765415.46353
2022-06-05 04:43:00+00:00,37760000.0,37761000.0,37760000.0,37761000.0,0.20025229,7561632.27975
2022-06-05 04:44:00+00:00,37761000.0,37761000.0,37760000.0,37760000.0,0.16160826,6102412.9447
2022-06-05 04:45:00+00:00,37776000.0,37776000.0,37776000.0,37776000.0,0.01993522,753072.87072
2022-06-05 04:46:00+00:00,37805000.0,37814000.0,37805000.0,37814000.0,0.00073258,27699.39953
2022-06-05 04:47:00+00:00,37776000.0,37814000.0,37756000.0,37768000.0,0.43815648,16554609.46763
2022-06-05 04:48:00+00:00,37768000.0,37798000.0,37768000.0,37798000.0,0.34866409,13168361.22472
2022-06-05 04:49:00+00:00,37768000.0,37768000.0,37757000.0,37757000.0,0.10464437,3951885.32804
2022-06-05 04:50:00+00:00,37757000.0,37798000.0,37752000.0,37788000.0,0.06022601,2274166.04956
2022-06-05 04:51:00+00:00,37756000.0,37784000.0,37753000.0,37753000.0,0.35776343,13511980.8423
2022-06-05 04:52:00+00:00,37753000.0,37794000.0,37753000.0,37794000.0,0.05599908,2116347.02698
2022-06-05 04:53:00+00:00,37795000.0,37795000.0,37754000.0,37795000.0,0.03778403,1427783.54734
2022-06-05 04:54:00+00:00,37787000.0,37787000.0,37787000.0,37787000.0,0.00264585,99978.73395
2022-06-05 04:55:00+00:00,37780000.0,37780000.0,37777000.0,37777000.0,0.03282858,1240232.87146
2022-06-05 04:56:00+00:00,37756000.0,37776000.0,37756000.0,37757000.0,0.08554512,3230035.4189
2022-06-05 04:57:00+00:00,37757000.0,37776000.0,37757000.0,37757000.0,0.26925201,10168708.34996
2022-06-05 04:58:00+00:00,37776000.0,37776000.0,37757000.0,37776000.0,0.08927879,3371301.04822
2022-06-05 04:59:00+00:00,37758000.0,37760000.0,37758000.0,37758000.0,0.95748536,36153316.24368
2022-06-05 05:00:00+00:00,37758000.0,37771000.0,37725000.0,37725000.0,1.21098347,45712748.37404
2022-06-05 05:01:00+00:00,37725000.0,37725000.0,37721000.0,37723000.0,1.00264899,37824648.51453
2022-06-05 05:02:00+00:00,37723000.0,37725000.0,37722000.0,37725000.0,0.90368733,34090483.88696
2022-06-05 05:03:00+00:00,37725000.0,37725000.0,37716000.0,37725000.0,8.65672414,326574447.71381
2022-06-05 05:04:00+00:00,37725000.0,37725000.0,37716000.0,37725000.0,2.25411984,85036625.67795
2022-06-05 05:05:00+00:00,37725000.0,37725000.0,37721000.0,37725000.0,0.13903873,5245076.60817
2022-06-05 05:06:00+00:00,37725000.0,37772000.0,37725000.0,37772000.0,8.28270107,312464956.32276
2022-06-05 05:07:00+00:00,37772000.0,37772000.0,37769000.0,37769000.0,0.05632517,2127399.23766
2022-06-05 05:08:00+00:00,37769000.0,37769000.0,37768000.0,37768000.0,0.14862579,5613376.46852
2022-06-05 05:09:00+00:00,37768000.0,37768000.0,37763000.0,37763000.0,0.033764,1275135.33687
2022-06-05 05:10:00+00:00,37730000.0,37761000.0,37730000.0,37760000.0,0.00450242,169925.41446
2022-06-05 05:11:00+00:00,37760000.0,37760000.0,37759000.0,37759000.0,0.08281625,3127140.68675
2022-06-05 05:12:00+00:00,37758000.0,37758000.0,37730000.0,37755000.0,0.30032456,11338377.83292
2022-06-05 05:13:00+00:00,37732000.0,37732000.0,37709000.0,37710000.0,1.34756241,50834968.86351
2022-06-05 05:14:00+00:00,37709000.0,37731000.0,37701000.0,37716000.0,0.73368645,27667002.71355
2022-06-05 05:15:00+00:00,37716000.0,37731000.0,37700000.0,37731000.0,0.79227372,29870491.65493
2022-06-05 05:16:00+00:00,37750000.0,37750000.0,37749000.0,37749000.0,0.07982242,3013220.5041
2022-06-05 05:17:00+00:00,37702000.0,37750000.0,37702000.0,37750000.0,0.01842958,695409.67018
2022-06-05 05:18:00+00:00,37750000.0,37750000.0,37735000.0,37750000.0,0.02079175,784637.5465
2022-06-05 05:19:00+00:00,37750000.0,37759000.0,37750000.0,37750000.0,0.56327313,21264304.51351
2022-06-05 05:20:00+00:00,37759000.0,37759000.0,37750000.0,37759000.0,0.02324682,877673.40332
2022-06-05 05:21:00+00:00,37759000.0,37760000.0,37759000.0,37759000.0,0.03459026,1306101.05613
2022-06-05 05:22:00+00:00,37760000.0,37763000.0,37760000.0,37763000.0,0.03224841,1217700.42378
2022-06-05 05:23:00+00:00,37763000.0,37790000.0,37763000.0,37790000.0,0.06320364,2387804.23595
2022-06-05 05:24:00+00:00,37787000.0,37787000.0,37787000.0,37787000.0,0.48736694,18416134.56178
2022-06-05 05:25:00+00:00,37787000.0,37787000.0,37763000.0,37787000.0,0.1305271,4932168.5573
2022-06-05 05:26:00+00:00,37763000.0,37799000.0,37763000.0,37764000.0,0.27563108,10413839.43079
2022-06-05 05:27:00+00:00,37764000.0,37799000.0,37764000.0,37799000.0,0.06206026,2345785.65864
2022-06-05 05:28:00+00:00,37799000.0,37799000.0,37799000.0,37799000.0,0.05499146,2078622.19654
2022-06-05 05:29:00+00:00,37799000.0,37799000.0,37765000.0,37779000.0,0.26780827,10122608.66319
2022-06-05 05:30:00+00:00,37798000.0,37799000.0,37798000.0,37798000.0,0.04393555,1660677.50345
2022-06-05 05:31:00+00:00,37798000.0,37799000.0,37798000.0,37799000.0,0.3211254,12138108.36829
2022-06-05 05:32:00+00:00,37799000.0,37801000.0,37770000.0,37801000.0,0.63028256,23824630.20612
2022-06-05 05:33:00+00:00,37801000.0,37801000.0,37801000.0,37801000.0,0.09466353,3578376.09753
2022-06-05 05:34:00+00:00,37801000.0,37801000.0,37800000.0,37800000.0,0.42249277,15970229.35143
2022-06-05 05:35:00+00:00,37800000.0,37800000.0,37789000.0,37800000.0,0.3704044,13999141.17532
2022-06-05 05:36:00+00:00,37800000.0,37815000.0,37786000.0,37815000.0,0.06836925,2583849.76747
2022-06-05 05:37:00+00:00,37815000.0,37815000.0,37815000.0,37815000.0,0.00329668,124663.9542
2022-06-05 05:38:00+00:00,37786000.0,37814000.0,37786000.0,37813000.0,0.26337012,9958854.38466
2022-06-05 05:39:00+00:00,37813000.0,37814000.0,37787000.0,37814000.0,0.52590098,19886149.53492
2022-06-05 05:40:00+00:00,37813000.0,37821000.0,37813000.0,37821000.0,0.80873813,30582264.73165
2022-06-05 05:41:00+00:00,37821000.0,37821000.0,37821000.0,37821000.0,0.02748884,1039655.41764
2022-06-05 05:42:00+00:00,37821000.0,37821000.0,37814000.0,37818000.0,0.12718065,4809903.30086
2022-06-05 05:43:00+00:00,37818000.0,37818000.0,37813000.0,37813000.0,0.08505051,3216147.38861
2022-06-05 05:44:00+00:00,37818000.0,37818000.0,37812000.0,37812000.0,0.08839057,3342395.34189
2022-06-05 05:45:00+00:00,37811000.0,37812000.0,37794000.0,37812000.0,0.10474463,3959489.09334
2022-06-05 05:46:00+00:00,37812000.0,37812000.0,37794000.0,37794000.0,0.02605587,984995.95644
2022-06-05 05:47:00+00:00,37794000.0,37794000.0,37793000.0,37793000.0,0.4985621,18842174.82532
2022-06-05 05:48:00+00:00,37793000.0,37812000.0,37793000.0,37812000.0,0.57213991,21623523.18048
2022-06-05 05:49:00+00:00,37812000.0,37813000.0,37812000.0,37813000.0,0.17709296,6696264.04992
2022-06-05 05:50:00+00:00,37813000.0,37813000.0,37810000.0,37810000.0,0.41278611,15608657.1353
2022-06-05 05:51:00+00:00,37810000.0,37813000.0,37802000.0,37813000.0,0.16827006,6362462.00521
2022-06-05 05:53:00+00:00,37810000.0,37812000.0,37810000.0,37812000.0,0.25060123,9475591.47814
2022-06-05 05:54:00+00:00,37813000.0,37830000.0,37813000.0,37830000.0,0.53630143,20280407.85101
2022-06-05 05:55:00+00:00,37811000.0,37811000.0,37803000.0,37811000.0,0.06907039,2611077.16583
2022-06-05 05:56:00+00:00,37811000.0,37830000.0,37811000.0,37830000.0,0.03588255,1357342.86248
2022-06-05 05:57:00+00:00,37830000.0,37842000.0,37830000.0,37842000.0,0.01662615,629111.2545
2022-06-05 05:58:00+00:00,37843000.0,37843000.0,37830000.0,37842000.0,0.08727722,3302188.4003
2022-06-05 05:59:00+00:00,37843000.0,37843000.0,37842000.0,37843000.0,0.01639808,620540.14144
2022-06-05 06:00:00+00:00,37843000.0,37843000.0,37842000.0,37842000.0,0.07288976,2758347.77719
2022-06-05 06:01:00+00:00,37842000.0,37842000.0,37841000.0,37842000.0,0.15031129,5688078.77683
2022-06-05 06:02:00+00:00,37842000.0,37847000.0,37827000.0,37847000.0,0.28794164,10895852.64453
2022-06-05 06:03:00+00:00,37847000.0,37899000.0,37827000.0,37899000.0,1.22858679,46527433.95041
2022-06-05 06:04:00+00:00,37893000.0,37896000.0,37893000.0,37894000.0,0.18141332,6874639.17549
2022-06-05 06:05:00+00:00,37894000.0,37894000.0,37850000.0,37892000.0,0.21784472,8254231.90914
2022-06-05 06:06:00+00:00,37892000.0,37892000.0,37882000.0,37882000.0,0.02460639,932344.2954
2022-06-05 06:07:00+00:00,37853000.0,37890000.0,37848000.0,37888000.0,0.57456652,21752459.21942
2022-06-05 06:08:00+00:00,37890000.0,37892000.0,37885000.0,37891000.0,0.06150223,2330340.20521
2022-06-05 06:09:00+00:00,37891000.0,37891000.0,37853000.0,37891000.0,0.13037441,4936151.62744
2022-06-05 06:10:00+00:00,37853000.0,37891000.0,37853000.0,37889000.0,0.25055393,9489023.54915
2022-06-05 06:11:00+00:00,37890000.0,37890000.0,37854000.0,37854000.0,1.13447476,42945250.45176
2022-06-05 06:12:00+00:00,37854000.0,37873000.0,37851000.0,37873000.0,0.14463671,5475073.25988
2022-06-05 06:13:00+00:00,37871000.0,37873000.0,37847000.0,37850000.0,0.21830453,8263336.79708
2022-06-05 06:14:00+00:00,37852000.0,37888000.0,37851000.0,37873000.0,0.15530949,5880984.72667
2022-06-05 06:15:00+00:00,37859000.0,37888000.0,37859000.0,37861000.0,0.17629376,6676822.45608
2022-06-05 06:16:00+00:00,37890000.0,37891000.0,37862000.0,37889000.0,0.23487062,8898226.03133
2022-06-05 06:17:00+00:00,37889000.0,37891000.0,37862000.0,37862000.0,0.36599328,13863307.18665
2022-06-05 06:18:00+00:00,37862000.0,37891000.0,37862000.0,37891000.0,0.26956213,10212299.72994
2022-06-05 06:19:00+00:00,37863000.0,37891000.0,37863000.0,37891000.0,0.12837229,4860721.09571
2022-06-05 06:20:00+00:00,37864000.0,37891000.0,37864000.0,37891000.0,0.08317183,3151456.53782
2022-06-05 06:21:00+00:00,37891000.0,37891000.0,37890000.0,37891000.0,0.5729951,21711323.5341
2022-06-05 06:22:00+00:00,37891000.0,37891000.0,37890000.0,37891000.0,0.14364642,5442887.47715
2022-06-05 06:23:00+00:00,37891000.0,37891000.0,37875000.0,37875000.0,0.94444214,35783548.16634
2022-06-05 06:24:00+00:00,37890000.0,37891000.0,37875000.0,37891000.0,0.26494244,10038296.09119
2022-06-05 06:25:00+00:00,37891000.0,37891000.0,37890000.0,37891000.0,0.41751069,15819868.85933
2022-06-05 06:26:00+00:00,37891000.0,37891000.0,37891000.0,37891000.0,0.22493883,8523157.20753
2022-06-05 06:27:00+00:00,37891000.0,37891000.0,37890000.0,37890000.0,0.46755436,17715677.6004
2022-06-05 06:28:00+00:00,37890000.0,37891000.0,37890000.0,37890000.0,0.65715173,24899832.15477
2022-06-05 06:29:00+00:00,37890000.0,37891000.0,37890000.0,37891000.0,0.6928642,26252721.86606
2022-06-05 06:30:00+00:00,37891000.0,37895000.0,37890000.0,37895000.0,0.3941944,14937056.82459
2022-06-05 06:31:00+00:00,37895000.0,37895000.0,37862000.0,37862000.0,0.19105796,7238595.19725
2022-06-05 06:32:00+00:00,37895000.0,37909000.0,37890000.0,37907000.0,0.61649413,23362954.21849
2022-06-05 06:33:00+00:00,37895000.0,37895000.0,37862000.0,37862000.0,0.10292591,3897664.15202
2022-06-05 06:34:00+00:00,37862000.0,37864000.0,37861000.0,37864000.0,0.07359757,2786495.9384
2022-06-05 06:35:00+00:00,37861000.0,37893000.0,37861000.0,37861000.0,0.5161825,19543793.19754
2022-06-05 06:36:00+00:00,37861000.0,37861000.0,37828000.0,37861000.0,2.06467832,78143870.88599
2022-06-05 06:37:00+00:00,37861000.0,37893000.0,37838000.0,37862000.0,1.74783974,66181607.93183
2022-06-05 06:38:00+00:00,37876000.0,37893000.0,37862000.0,37893000.0,0.12633081,4786796.20936
2022-06-05 06:39:00+00:00,37896000.0,37904000.0,37895000.0,37904000.0,0.57551022,21812167.80229
2022-06-05 06:40:00+00:00,37904000.0,37904000.0,37867000.0,37904000.0,0.21676375,8211421.77347
2022-06-05 06:41:00+00:00,37904000.0,37908000.0,37885000.0,37904000.0,0.14067451,5331716.89214
2022-06-05 06:42:00+00:00,37885000.0,37908000.0,37885000.0,37908000.0,0.30799309,11672858.47533
2022-06-05 06:43:00+00:00,37909000.0,37941000.0,37886000.0,37932000.0,2.09544813,79472017.15404
2022-06-05 06:44:00+00:00,37900000.0,37932000.0,37894000.0,37917000.0,0.11522002,4369508.83934
2022-06-05 06:45:00+00:00,37931000.0,37932000.0,37906000.0,37929000.0,0.41131267,15596342.31167
2022-06-05 06:46:00+00:00,37906000.0,37932000.0,37906000.0,37932000.0,1.24867756,47348716.63673
2022-06-05 06:47:00+00:00,37932000.0,37932000.0,37917000.0,37932000.0,0.09834082,3729077.9249
2022-06-05 06:48:00+00:00,37918000.0,37918000.0,37859000.0,37900000.0,1.9299798,73159215.65716
2022-06-05 06:49:00+00:00,37900000.0,37922000.0,37853000.0,37922000.0,0.72509094,27456873.19084
2022-06-05 06:50:00+00:00,37927000.0,37932000.0,37876000.0,37906000.0,0.19816677,7513452.92526
2022-06-05 06:51:00+00:00,37906000.0,37921000.0,37889000.0,37906000.0,0.05398685,2046294.63907
2022-06-05 06:52:00+00:00,37918000.0,37932000.0,37906000.0,37931000.0,0.16509322,6260881.01249
2022-06-05 06:53:00+00:00,37931000.0,37931000.0,37888000.0,37897000.0,0.20169377,7644685.66036
2022-06-05 06:54:00+00:00,37897000.0,37930000.0,37897000.0,37898000.0,0.68588306,25997617.72094
2022-06-05 06:55:00+00:00,37928000.0,37932000.0,37927000.0,37932000.0,1.03184742,39138518.48922
2022-06-05 06:56:00+00:00,37928000.0,37932000.0,37928000.0,37932000.0,0.04715243,1788565.75716
2022-06-05 06:57:00+00:00,37932000.0,37932000.0,37927000.0,37927000.0,0.17830005,6762889.12995
2022-06-05 06:58:00+00:00,37929000.0,37950000.0,37929000.0,37946000.0,1.67669593,63617209.31218
2022-06-05 06:59:00+00:00,37950000.0,37967000.0,37946000.0,37946000.0,0.70524378,26767468.66923
2022-06-05 07:00:00+00:00,37946000.0,37963000.0,37933000.0,37963000.0,0.40747667,15462677.56892
2022-06-05 07:01:00+00:00,37946000.0,37965000.0,37945000.0,37964000.0,0.15472709,5872009.92367
2022-06-05 07:02:00+00:00,37952000.0,37967000.0,37952000.0,37966000.0,0.80379388,30515760.61326
2022-06-05 07:03:00+00:00,37966000.0,37976000.0,37950000.0,37976000.0,1.30849297,49678562.97429
